CaseID,Age,MaritalStatus,Residence,EducationLevel,NumChild,WealthIndexCategorical,WealthIndexScore
12506,46,Other,Rural,No Education,3,Poorer,-55364
12507,20,Single,Rural,Primary,0,Poorer,-55364
12508,18,Single,Rural,Primary,0,Poorer,-55364
12509,29,Married,Rural,Primary,1,Middle,-39531
12510,18,Single,Rural,Primary,0,Middle,-39531
12511,27,Married,Rural,No Education,3,Poorer,-53352
12512,30,Married,Rural,No Education,7,Richer,-32071
12513,18,Single,Rural,No Education,0,Richer,-25873
12514,19,Married,Rural,Primary,0,Richer,-25873
12515,20,Other,Rural,Primary,1,Middle,-46556
12516,35,Married,Rural,No Education,4,Poorer,-54141
12517,31,Married,Rural,No Education,6,Poorest,-63392
12518,33,Married,Rural,No Education,7,Richer,-17720
12519,48,Married,Rural,No Education,8,Richer,-31426
12520,25,Married,Rural,No Education,1,Richer,-30701
12521,15,Single,Rural,Primary,0,Middle,-42934
12522,30,Married,Rural,No Education,7,Poorer,-50747
12523,45,Married,Rural,No Education,9,Middle,-40444
12524,41,Married,Rural,No Education,8,Poorer,-51621
12525,16,Single,Rural,Primary,0,Poorer,-51621
12526,28,Married,Rural,Secondary,2,Richest,-910
12527,24,Married,Rural,No Education,5,Poorer,-51841
12528,26,Married,Rural,Primary,5,Richer,-15294
12529,18,Single,Rural,Primary,0,Middle,-33962
12530,22,Married,Rural,Primary,3,Richest,-4550
12531,48,Married,Rural,No Education,9,Poorest,-64174
12532,26,Married,Rural,No Education,4,Richer,-18425
12533,23,Married,Rural,No Education,2,Middle,-43979
12534,30,Married,Rural,Primary,5,Poorer,-47832
12535,37,Married,Rural,No Education,7,Poorer,-57679
12536,36,Married,Rural,No Education,5,Poorer,-54993
12537,32,Married,Rural,Secondary,7,Richer,-20482
12538,16,Single,Rural,Primary,0,Richer,-20482
12539,18,Single,Rural,Primary,0,Poorer,-47633
12540,31,Married,Rural,No Education,5,Richer,-32302
12541,23,Married,Rural,Primary,2,Poorer,-52234
12542,23,Married,Urban,Primary,1,Richest,130228
12543,27,Single,Urban,Secondary,0,Richest,89334
12544,27,Other,Urban,Primary,1,Richest,125816
12545,45,Other,Urban,Primary,0,Richest,165873
12546,16,Single,Urban,Secondary,0,Richest,165873
12547,35,Other,Urban,Secondary,0,Richest,148340
12548,27,Single,Urban,Higher,0,Richest,176156
12549,27,Other,Urban,Primary,1,Richest,133878
12550,17,Single,Urban,Primary,0,Richest,133878
12551,40,Other,Urban,Secondary,1,Richest,61520
12552,45,Married,Urban,No Education,5,Richest,59577
12553,27,Single,Urban,Primary,2,Richest,134634
12554,22,Single,Urban,Secondary,0,Richest,134634
12555,23,Single,Urban,Higher,0,Richest,149388
12556,16,Single,Urban,Primary,0,Richest,149388
12557,28,Married,Urban,Primary,1,Richest,183161
12558,25,Married,Urban,Higher,0,Richest,147968
12559,24,Married,Urban,Secondary,0,Richest,110165
12560,20,Single,Urban,Primary,0,Richest,148719
12561,30,Married,Urban,Secondary,1,Richest,163282
12562,42,Other,Urban,Primary,2,Richest,135223
12563,19,Single,Urban,Primary,0,Richest,135223
12564,45,Other,Urban,Primary,3,Richest,131482
12565,24,Single,Urban,Primary,0,Richest,131482
12566,26,Single,Urban,Secondary,0,Richest,113108
12567,41,Married,Urban,Secondary,0,Richest,175013
12568,19,Single,Urban,No Education,0,Middle,-38286
12569,22,Married,Urban,No Education,2,Richest,32983
12570,28,Married,Urban,No Education,4,Richest,1454
12571,28,Married,Urban,No Education,2,Richest,29346
12572,20,Married,Urban,No Education,2,Richest,75896
12573,30,Married,Urban,No Education,5,Richer,-31849
12574,26,Married,Urban,Higher,3,Richest,113028
12575,15,Single,Urban,No Education,0,Richest,113028
12576,43,Other,Urban,Secondary,6,Richest,85880
12577,17,Single,Urban,Primary,0,Richest,85880
12578,39,Married,Urban,No Education,5,Richest,47741
12579,33,Married,Urban,No Education,6,Richest,35446
12580,33,Married,Urban,No Education,3,Poorer,-57530
12581,22,Married,Urban,No Education,3,Richest,-7838
12582,20,Married,Urban,No Education,3,Richest,37066
12583,22,Married,Urban,Higher,2,Richest,136592
12584,15,Single,Urban,Primary,0,Richest,136592
12585,43,Other,Rural,No Education,7,Poorest,-77488
12586,16,Single,Rural,No Education,0,Poorest,-77488
12587,40,Married,Rural,Primary,9,Middle,-32990
12588,15,Single,Rural,Secondary,0,Middle,-32990
12589,15,Single,Rural,Primary,0,Middle,-45355
12590,49,Other,Rural,No Education,6,Poorest,-107250
12591,15,Single,Rural,Primary,0,Poorest,-107250
12592,25,Married,Rural,No Education,2,Poorest,-96031
12593,38,Married,Rural,No Education,7,Poorest,-105472
12594,40,Married,Rural,No Education,2,Richer,-9836
12595,25,Married,Rural,No Education,4,Poorest,-107048
12596,20,Other,Rural,No Education,2,Poorest,-107048
12597,19,Married,Rural,No Education,2,Poorest,-132665
12598,16,Single,Rural,Secondary,0,Poorer,-58155
12599,18,Single,Rural,No Education,0,Middle,-33986
12600,15,Single,Rural,Primary,0,Middle,-33986
12601,17,Married,Rural,No Education,0,Middle,-33986
12602,20,Married,Rural,No Education,1,Middle,-36076
12603,30,Married,Rural,No Education,2,Poorest,-102199
12604,40,Married,Rural,No Education,6,Poorest,-99911
12605,18,Single,Rural,Primary,0,Poorest,-99911
12606,28,Married,Rural,No Education,1,Poorest,-88692
12607,17,Married,Rural,Primary,0,Poorest,-108486
12608,35,Married,Rural,No Education,9,Poorer,-55550
12609,15,Single,Rural,No Education,0,Poorer,-55550
12610,26,Married,Rural,No Education,5,Poorest,-113904
12611,36,Married,Rural,No Education,9,Middle,-45782
12612,18,Single,Rural,Primary,0,Middle,-45782
12613,25,Married,Rural,Primary,2,Middle,-34918
12614,30,Married,Rural,No Education,7,Poorer,-49070
12615,20,Married,Rural,Primary,3,Poorer,-51562
12616,32,Married,Rural,No Education,5,Poorer,-58262
12617,18,Married,Rural,Primary,2,Poorest,-65428
12618,18,Married,Rural,Primary,0,Poorer,-54575
12619,22,Married,Rural,Primary,3,Richer,-31115
12620,25,Other,Rural,No Education,6,Poorest,-62422
12621,24,Married,Rural,Primary,2,Richest,40758
12622,20,Single,Rural,Secondary,0,Poorest,-63614
12623,32,Married,Rural,No Education,2,Middle,-38565
12624,28,Married,Rural,No Education,7,Middle,-42742
12625,30,Married,Rural,No Education,7,Poorest,-65632
12626,31,Married,Rural,Primary,3,Middle,-36414
12627,15,Single,Rural,Primary,0,Middle,-36414
12628,44,Married,Rural,No Education,6,Richest,-8724
12629,28,Married,Rural,No Education,1,Poorer,-47719
12630,31,Married,Rural,Primary,5,Richer,-12276
12631,22,Married,Rural,Secondary,1,Richer,-12276
12632,32,Married,Rural,No Education,6,Middle,-33255
12633,25,Married,Rural,No Education,5,Poorest,-70789
12634,23,Married,Rural,No Education,3,Poorest,-72375
12635,41,Married,Rural,Primary,5,Poorest,-78517
12636,23,Married,Rural,No Education,2,Poorest,-76843
12637,15,Single,Rural,Primary,0,Poorest,-66910
12638,30,Other,Rural,No Education,3,Poorest,-73256
12639,40,Married,Rural,No Education,4,Poorest,-66743
12640,27,Married,Rural,No Education,3,Poorest,-79369
12641,48,Married,Rural,No Education,7,Poorest,-77381
12642,22,Married,Rural,No Education,1,Poorer,-58826
12643,33,Married,Rural,Primary,3,Poorest,-77434
12644,30,Married,Rural,No Education,2,Poorest,-81639
12645,25,Married,Rural,No Education,3,Poorest,-62346
12646,42,Married,Rural,Primary,7,Middle,-40723
12647,32,Married,Rural,No Education,4,Poorer,-60066
12648,39,Married,Rural,No Education,7,Poorer,-60050
12649,42,Married,Rural,Primary,9,Poorest,-76681
12650,20,Married,Rural,Primary,2,Poorer,-54049
12651,20,Single,Rural,No Education,0,Poorest,-84488
12652,30,Married,Rural,No Education,5,Poorest,-84488
12653,20,Married,Rural,Primary,2,Poorest,-66104
12654,35,Married,Rural,No Education,4,Poorest,-78108
12655,15,Single,Rural,Primary,0,Poorest,-74591
12656,30,Married,Rural,Primary,1,Poorest,-69662
12657,35,Married,Rural,Primary,3,Poorest,-70525
12658,46,Other,Rural,No Education,6,Richer,-13911
12659,39,Married,Rural,No Education,5,Richest,53645
12660,35,Married,Rural,Primary,2,Richest,4995
12661,48,Married,Rural,Secondary,0,Richest,-5872
12662,21,Married,Rural,Secondary,1,Richest,15099
12663,26,Married,Rural,Secondary,3,Richest,38360
12664,18,Single,Rural,Primary,0,Richest,10847
12665,25,Married,Rural,Primary,2,Richest,-8505
12666,41,Married,Rural,No Education,3,Richer,-15318
12667,32,Single,Rural,Secondary,0,Richest,11101
12668,41,Married,Rural,Secondary,4,Richest,18864
12669,26,Single,Rural,Primary,0,Richest,22301
12670,40,Other,Rural,No Education,0,Middle,-36762
12671,48,Other,Rural,No Education,4,Richest,8018
12672,28,Single,Rural,Primary,0,Richest,8018
12673,15,Single,Rural,Secondary,0,Richest,8018
12674,21,Single,Rural,Secondary,2,Richest,47929
12675,18,Single,Rural,Secondary,0,Richest,47929
12676,17,Single,Rural,Secondary,0,Richest,47929
12677,27,Other,Rural,Primary,1,Richest,-9283
12678,20,Married,Rural,Primary,1,Richest,6043
12679,27,Single,Rural,Primary,0,Richest,43625
12680,24,Single,Rural,Higher,0,Richest,43625
12681,31,Married,Rural,No Education,2,Richest,1578
12682,34,Married,Rural,Secondary,2,Richest,32290
12683,45,Married,Rural,Primary,7,Richest,27055
12684,21,Married,Rural,Primary,0,Richest,1626
12685,25,Married,Rural,No Education,2,Richer,-27771
12686,30,Married,Rural,No Education,2,Richer,-31921
12687,18,Single,Rural,Primary,0,Richer,-31921
12688,16,Married,Rural,No Education,0,Middle,-46517
12689,31,Married,Rural,No Education,2,Richest,1651
12690,19,Other,Rural,Primary,0,Richer,-24461
12691,30,Other,Rural,Primary,2,Richer,-24461
12692,31,Other,Rural,No Education,2,Poorest,-74772
12693,24,Married,Rural,No Education,1,Richer,-30590
12694,21,Married,Rural,No Education,0,Richer,-22119
12695,42,Married,Rural,Primary,4,Richest,-5843
12696,35,Married,Rural,No Education,2,Richer,-12018
12697,20,Married,Rural,Secondary,1,Richest,4049
12698,19,Married,Rural,Primary,0,Middle,-38139
12699,17,Single,Rural,Primary,0,Middle,-38139
12700,45,Married,Rural,No Education,7,Poorest,-67413
12701,33,Other,Rural,No Education,4,Poorest,-70930
12702,15,Other,Rural,Primary,0,Poorest,-70930
12703,30,Married,Rural,No Education,3,Richer,-29685
12704,23,Married,Rural,No Education,1,Middle,-34365
12705,19,Married,Rural,Primary,0,Middle,-42378
12706,32,Married,Rural,No Education,3,Richer,-31078
12707,17,Married,Rural,No Education,0,Poorer,-53223
12708,24,Married,Rural,Primary,2,Middle,-46570
12709,38,Married,Rural,No Education,2,Middle,-43310
12710,37,Married,Rural,No Education,2,Richer,-19996
12711,46,Married,Rural,No Education,4,Middle,-38768
12712,30,Married,Rural,No Education,4,Poorer,-56090
12713,45,Married,Rural,Primary,2,Middle,-34000
12714,15,Single,Rural,Primary,0,Middle,-34000
12715,30,Married,Rural,No Education,2,Richer,-29319
12716,16,Single,Rural,Primary,0,Middle,-36041
12717,22,Married,Rural,Primary,1,Middle,-42257
12718,30,Married,Rural,Primary,2,Middle,-46077
12719,22,Married,Rural,No Education,1,Middle,-43915
12720,27,Married,Rural,No Education,1,Middle,-39716
12721,28,Other,Rural,No Education,3,Poorer,-50025
12722,32,Married,Rural,No Education,3,Richer,-29825
12723,15,Single,Rural,Secondary,0,Richer,-29825
12724,19,Married,Rural,Primary,1,Poorer,-53814
12725,26,Married,Rural,No Education,2,Poorer,-55781
12726,41,Married,Rural,No Education,5,Richer,-28776
12727,20,Married,Rural,No Education,0,Poorer,-54039
12728,27,Married,Rural,No Education,1,Middle,-40587
12729,18,Married,Rural,Primary,0,Middle,-40587
12730,22,Married,Rural,Primary,2,Richer,-30594
12731,36,Married,Rural,No Education,3,Middle,-43785
12732,39,Married,Rural,No Education,6,Poorest,-128055
12733,20,Single,Rural,No Education,0,Poorest,-129581
12734,35,Married,Rural,No Education,1,Poorest,-106053
12735,27,Married,Rural,No Education,4,Poorest,-108064
12736,25,Married,Rural,No Education,4,Poorest,-105273
12737,30,Married,Rural,No Education,4,Poorest,-129177
12738,21,Married,Rural,No Education,2,Poorest,-87923
12739,35,Married,Rural,No Education,6,Poorest,-73826
12740,41,Other,Rural,No Education,3,Poorest,-119762
12741,16,Single,Rural,No Education,0,Poorest,-119762
12742,20,Single,Rural,No Education,0,Poorest,-109152
12743,29,Single,Rural,No Education,0,Poorest,-138691
12744,20,Married,Rural,No Education,1,Poorest,-91228
12745,34,Married,Rural,No Education,6,Poorest,-103179
12746,15,Single,Rural,No Education,0,Poorest,-103179
12747,16,Single,Rural,No Education,0,Poorest,-114547
12748,27,Single,Rural,No Education,0,Poorest,-110988
12749,34,Married,Rural,No Education,9,Poorest,-131844
12750,36,Married,Rural,No Education,0,Poorest,-108973
12751,28,Married,Rural,No Education,5,Poorest,-128822
12752,27,Married,Rural,No Education,2,Poorest,-109138
12753,27,Married,Rural,No Education,4,Poorest,-127904
12754,25,Married,Rural,No Education,4,Poorest,-103166
12755,20,Married,Rural,No Education,4,Poorest,-78633
12756,20,Married,Rural,No Education,0,Poorest,-88133
12757,40,Other,Rural,No Education,2,Middle,-42053
12758,22,Married,Rural,Primary,0,Middle,-42053
12759,36,Married,Rural,No Education,9,Poorest,-61878
12760,16,Single,Rural,No Education,0,Poorest,-61878
12761,26,Married,Rural,No Education,5,Poorest,-89534
12762,27,Married,Rural,No Education,4,Poorest,-63928
12763,29,Other,Rural,Primary,4,Poorest,-64449
12764,25,Married,Rural,Primary,3,Poorest,-66225
12765,25,Married,Rural,Primary,3,Poorest,-72190
12766,37,Married,Rural,No Education,7,Poorest,-74018
12767,18,Married,Rural,Primary,0,Poorest,-74018
12768,38,Married,Rural,No Education,9,Poorest,-74098
12769,16,Married,Rural,No Education,0,Poorest,-74098
12770,17,Other,Rural,No Education,0,Poorer,-51883
12771,37,Married,Rural,No Education,8,Poorest,-92922
12772,15,Single,Rural,No Education,0,Poorest,-92922
12773,38,Married,Rural,No Education,6,Poorer,-59255
12774,38,Married,Rural,No Education,4,Poorest,-75667
12775,35,Other,Rural,No Education,5,Poorest,-66183
12776,33,Married,Rural,No Education,5,Poorest,-88279
12777,16,Married,Rural,No Education,0,Poorer,-60297
12778,31,Other,Rural,No Education,3,Poorest,-71427
12779,21,Other,Rural,No Education,2,Poorest,-75576
12780,36,Married,Rural,No Education,6,Poorest,-74916
12781,17,Married,Rural,No Education,0,Poorest,-74916
12782,34,Married,Rural,No Education,7,Poorest,-91297
12783,41,Married,Rural,No Education,4,Poorest,-74166
12784,20,Married,Rural,No Education,0,Poorest,-74166
12785,18,Married,Rural,Primary,0,Poorest,-74166
12786,27,Married,Rural,Primary,5,Richest,-1218
12787,32,Married,Rural,No Education,5,Poorer,-54214
12788,28,Married,Rural,No Education,6,Poorer,-52853
12789,23,Married,Rural,No Education,2,Poorer,-53639
12790,28,Married,Rural,No Education,7,Poorer,-59854
12791,28,Married,Rural,Primary,5,Middle,-43331
12792,45,Other,Rural,No Education,5,Poorer,-48145
12793,30,Married,Rural,No Education,5,Poorer,-55472
12794,47,Married,Rural,No Education,9,Poorer,-50003
12795,27,Married,Rural,No Education,9,Middle,-45843
12796,26,Married,Rural,No Education,4,Middle,-46900
12797,27,Married,Rural,No Education,5,Middle,-38565
12798,20,Married,Rural,No Education,1,Poorer,-53917
12799,28,Married,Rural,No Education,6,Middle,-37016
12800,33,Married,Rural,No Education,6,Middle,-46617
12801,20,Married,Rural,Primary,1,Poorer,-57165
12802,35,Married,Rural,Primary,4,Poorest,-63125
12803,22,Married,Rural,Primary,3,Poorer,-57324
12804,26,Married,Rural,No Education,4,Poorest,-86147
12805,30,Married,Rural,No Education,7,Richer,-13623
12806,41,Married,Rural,No Education,10,Middle,-40490
12807,15,Single,Rural,Primary,0,Middle,-40490
12808,21,Married,Rural,Primary,1,Poorer,-50877
12809,18,Married,Rural,Primary,2,Poorer,-47524
12810,18,Married,Rural,Primary,0,Poorer,-47524
12811,33,Married,Rural,No Education,7,Poorer,-58016
12812,18,Married,Rural,Primary,0,Poorer,-58016
12813,19,Married,Rural,Primary,0,Richer,-27467
12814,49,Married,Rural,No Education,5,Poorest,-81490
12815,44,Married,Rural,Primary,4,Middle,-33981
12816,18,Single,Rural,Primary,0,Middle,-33981
12817,40,Married,Rural,No Education,8,Poorest,-89170
12818,40,Married,Rural,No Education,9,Poorest,-82089
12819,18,Single,Rural,No Education,0,Poorest,-82089
12820,35,Single,Rural,No Education,0,Poorest,-67681
12821,30,Married,Rural,No Education,5,Poorest,-64402
12822,35,Other,Rural,No Education,5,Poorest,-79003
12823,23,Single,Rural,No Education,0,Poorest,-75122
12824,20,Married,Rural,Primary,2,Middle,-41732
12825,43,Married,Rural,No Education,8,Middle,-41597
12826,17,Single,Rural,Secondary,0,Middle,-41597
12827,22,Married,Rural,Primary,1,Poorer,-53564
12828,40,Other,Rural,No Education,4,Poorest,-66943
12829,18,Single,Rural,Primary,0,Poorest,-61909
12830,38,Married,Rural,No Education,5,Poorest,-80365
12831,16,Single,Rural,Primary,0,Poorest,-80365
12832,28,Married,Rural,No Education,6,Poorest,-74101
12833,17,Single,Rural,Primary,0,Poorest,-82484
12834,30,Married,Rural,No Education,7,Poorest,-73379
12835,43,Other,Rural,No Education,6,Poorer,-60128
12836,17,Single,Rural,Primary,0,Poorer,-60128
12837,18,Single,Rural,No Education,0,Richer,-11918
12838,16,Single,Rural,Primary,0,Richer,-25856
12839,24,Married,Rural,Secondary,1,Richer,-25856
12840,17,Single,Rural,Secondary,0,Richer,-24122
12841,26,Single,Rural,Primary,0,Richer,-24910
12842,41,Married,Rural,No Education,6,Richer,-28994
12843,17,Single,Rural,Primary,0,Richer,-28994
12844,34,Married,Rural,No Education,3,Middle,-37903
12845,35,Married,Rural,No Education,5,Poorer,-51075
12846,38,Married,Rural,No Education,4,Middle,-45516
12847,35,Married,Rural,No Education,6,Richer,-17944
12848,27,Married,Rural,No Education,2,Middle,-37496
12849,34,Married,Rural,No Education,3,Richer,-28309
12850,40,Other,Rural,No Education,3,Middle,-39364
12851,36,Married,Rural,No Education,5,Poorer,-53303
12852,35,Married,Rural,No Education,5,Richer,-15595
12853,18,Married,Rural,Primary,0,Middle,-37750
12854,34,Married,Rural,No Education,4,Richer,-19294
12855,16,Single,Rural,Primary,0,Richer,-19294
12856,40,Married,Rural,No Education,5,Richest,-1416
